year,month,country_chart,artist,track,rank,streams,spotify_link
2017,10,Global,Charlie Puth,How Long,45.0,13830501,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
2017,10,Global,"Kygo, Justin Jesso",Stargazing,28.0,13657573,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
2017,10,Global,Cardi B,Bodak Yellow,32.0,13499177,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
2017,10,Global,21 Savage,Bank Account,25.0,13451155,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
2017,10,Global,"Post Malone, Quavo",Congratulations,29.0,12627527,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
2017,10,Global,Avicii,Lonely Together (feat. Rita Ora),32.0,12435827,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
2017,10,Global,Charlie Puth,Attention,34.0,12392662,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
2017,10,Global,"Calvin Harris, Funk Wav","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",43.0,12307881,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
2017,10,Global,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",52.0,12033466,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
2017,10,Global,Danny Ocean,Me Rehúso,36.0,11451870,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
2017,10,Global,Avicii,Without You (feat. Sandro Cavazza),46.0,11242698,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
2017,10,Global,Axwell /\ Ingrosso,More Than You Know,40.0,11182659,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
2017,10,Global,Niall Horan,Too Much To Ask,60.0,11073444,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
2017,10,Global,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),75.0,10982506,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
2017,10,Global,"Luis Fonsi, Daddy Yankee, Justin Bieber",Despacito - Remix,48.0,10969164,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2017,10,Global,Ozuna,Se Preparó,42.0,10940373,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
2017,10,Global,Kendrick Lamar,HUMBLE.,43.0,10839510,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
2017,10,Global,"Natti Natasha, Ozuna",Criminal,57.0,10832483,https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te
2017,10,Global,Lauv,I Like Me Better,44.0,10602780,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
2017,10,Global,"Liam Payne, Quavo",Strip That Down,69.0,10305979,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
2017,10,Global,"Becky G, Bad Bunny",Mayores,47.0,10218003,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau
2017,10,Global,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),51.0,10154068,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2017,10,Global,"Jonas Blue, William Singe",Mama,71.0,9900008,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
2017,10,Global,Shawn Mendes,There's Nothing Holdin' Me Back,50.0,9878488,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
2017,10,Global,Gucci Mane,I Get the Bag (feat. Migos),49.0,9649817,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
2017,10,Global,"Migos, Nicki Minaj, Cardi B",MotorSport,45.0,9541096,https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q
2017,10,Global,Sam Smith,Pray,119.0,9335237,https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD
2017,10,Global,Imagine Dragons,Believer,62.0,9074783,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
2017,10,Global,Maluma,Felices los 4,58.0,9035114,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn
2017,10,Global,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),58.0,9028458,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
2017,10,Global,"The Chainsmokers, Coldplay",Something Just Like This,64.0,8730273,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
2017,10,Global,Niall Horan,Slow Hands,82.0,8610700,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
2017,10,Global,"J Balvin, Jowell & Randy",Bonita,55.0,8377631,https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v
2017,10,Global,Post Malone,Go Flex,74.0,8195550,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
2017,10,Global,Lorde,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",67.0,7897754,https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U
2017,10,Global,David Guetta,2U (feat. Justin Bieber),95.0,7858613,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
2017,10,Global,Travis Scott,BUTTERFLY EFFECT,67.0,7746731,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
2017,10,Global,Shakira,Perro Fiel (feat. Nicky Jam),113.0,7703338,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL
2017,10,Global,"Kygo, The Night Game",Kids in Love,97.0,7677360,https://open.spotify.com/track/2UxfcZJCphbEkfbZ6nLiDx
2017,10,Global,"CNCO, Little Mix",Reggaetón Lento (Remix),63.0,7676320,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
2017,10,Global,"Nacho, Yandel, Bad Bunny, Mambo Kingz, DJ Luian",Báilame - Remix,65.0,7574934,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
2017,10,Global,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),76.0,7571652,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
2017,10,Global,Macklemore,Good Old Days (feat. Kesha),64.0,7544458,https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X
2017,10,Global,A$AP Ferg,Plain Jane,111.0,7513364,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
2017,10,Global,"Alex Sensation, Ozuna",Que Va,75.0,7416374,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
2017,10,Global,Chris Brown,Questions,77.0,7386209,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
2017,10,Global,DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",81.0,7385493,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
2017,10,Global,"Wisin, Ozuna",Escápate Conmigo,70.0,7334677,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6
2017,10,Global,DJ Snake,A Different Way (with Lauv),82.0,7201200,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP
2017,10,Global,Halsey,Bad At Love,79.0,7147419,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl
2017,10,Global,Liam Payne,Bedroom Floor,80.0,7092315,https://open.spotify.com/track/1pZdegOXTZ2ftINo3oUuRZ
2017,10,Global,Gucci Mane,I Get The Bag (feat. Migos),66.0,6937893,https://open.spotify.com/track/1HTtUBEY3tuw2btgwwI2Ja
2017,10,Global,Khalid,Location,78.0,6935128,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
2017,10,Global,"Carlos Vives, Sebastian Yatra",Robarte un Beso,76.0,6781096,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T
2017,10,Global,Luis Fonsi,Despacito (Featuring Daddy Yankee),83.0,6714452,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
2017,10,Global,Manuel Turizo,Una Lady Como Tú,84.0,6695368,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
2017,10,Global,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),89.0,6640203,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
2017,10,Global,Travis Scott,goosebumps,76.0,6622814,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
2017,10,Global,Rita Ora,Your Song,104.0,6611773,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
2017,10,Global,Clean Bandit,I Miss You (feat. Julia Michaels),74.0,6543306,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
2017,10,Global,"Joey Montana, Sebastian Yatra",Suena El Dembow,91.0,6378446,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
2017,10,Global,XXXTENTACION,Fuck Love (feat. Trippie Redd),94.0,6242738,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
2017,10,Global,James Arthur,Say You Won't Let Go,82.0,6188131,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
2017,10,Global,Taylor Swift,...Ready For It?,113.0,6139423,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
2017,10,Global,"Future, Young Thug",Patek Water (feat. Offset),154.0,6120267,https://open.spotify.com/track/7r6LNJT2LqpLpEyZQJPygt
2017,10,Global,"Martin Garrix, Troye Sivan",There for You,116.0,6056872,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
2017,10,Global,Kodak Black,Roll in Peace (feat. XXXTENTACION),91.0,5929721,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
2017,10,Global,"Daddy Yankee, Bad Bunny",Vuelve,147.0,5893895,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
2017,10,Global,"Chris Jedi, J Balvin, Ozuna, Arcangel",Ahora Dice,98.0,5880334,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy
2017,10,Global,"21 Savage, Offset, Metro Boomin, Travis Scott",Ghostface Killers,86.0,5872556,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub
2017,10,Global,Post Malone,Candy Paint,152.0,5864342,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N
2017,10,Global,"G-Eazy, A$AP Rocky, Cardi B",No Limit,184.0,5793589,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
2017,10,Global,Clean Bandit,Symphony (feat. Zara Larsson),99.0,5783829,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
2017,10,Global,Jason Derulo,If I'm Lucky,97.0,5766682,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh
2017,10,Global,BTS,DNA,143.0,5729133,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
2017,10,Global,Maroon 5,Help Me Out (with Julia Michaels),144.0,5727868,https://open.spotify.com/track/2uSLx5uwRIhiA3sJJraNqX
2017,10,Global,Future,Mask Off,100.0,5698645,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8
2017,10,Global,Ozuna,Tú Foto,102.0,5664481,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
2017,10,Global,SZA,Love Galore (feat. Travis Scott),165.0,5586138,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
2017,10,Global,Big Shaq,Man's Not Hot,189.0,5570344,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
2017,10,Global,Kygo,It Ain't Me (with Selena Gomez),107.0,5515627,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
2017,10,Global,Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,118.0,5487260,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR
2017,10,Global,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),115.0,5485599,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
2017,10,Global,Bausa,Was du Liebe nennst,112.0,5467145,https://open.spotify.com/track/4hKWUzhQWsOkgT6LnDEASe
2017,10,Global,Bruno Mars,That's What I Like,105.0,5442462,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
2017,10,Global,Migos,Slippery (feat. Gucci Mane),101.0,5421637,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE
2017,10,Global,Ed Sheeran,Galway Girl,108.0,5357326,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
2017,10,Global,"Yo Gotti, Nicki Minaj",Rake It Up,120.0,5338859,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH
2017,10,Global,XXXTENTACION,Everybody Dies In Their Nightmares,129.0,5299989,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
2017,10,Global,Rita Ora,Anywhere,130.0,5240590,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
2017,10,Global,Post Malone,White Iverson,110.0,5238043,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
2017,10,Global,Cheat Codes,No Promises (feat. Demi Lovato),114.0,5163589,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
2017,10,Global,"The Chainsmokers, Halsey",Closer,112.0,5144388,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
2017,10,Global,Yandel,Explícale (feat. Bad Bunny),109.0,5125876,https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
2017,10,Global,Childish Gambino,Redbone,127.0,5110682,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
2017,10,Global,Zedd,Stay (with Alessia Cara),124.0,5081103,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
2017,10,Global,"Alan Walker, Noah Cyrus, Digital Farm Animals",All Falls Down (feat. Juliander),106.0,5037367,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb
2017,10,Global,"CNCO, Yandel",Hey DJ,121.0,5019813,https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl
2017,10,Global,Cheat Codes,Feels Great (feat. Fetty Wap & CVBZ),153.0,4954106,https://open.spotify.com/track/5uu28fUesZMl89lf9CLrgN
2017,10,Global,Ozuna,El Farsante,122.0,4945599,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ
2017,10,Global,Kendrick Lamar,DNA.,133.0,4916277,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
2017,10,Global,Kodak Black,Transportin',145.0,4899836,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn
2017,10,Global,"ZAYN, Taylor Swift","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",123.0,4875498,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
2017,10,Global,OneRepublic,Rich Love (with Seeb),150.0,4817431,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
2017,10,Global,Yo Gotti,Rake It Up (feat. Nicki Minaj),113.0,4805771,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
2017,10,Global,"Robin Schulz, James Blunt",OK,139.0,4775988,https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS
2017,10,Global,"Jesse & Joy, Gente De Zona",3 A.M.,133.0,4768694,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
2017,10,Global,"Farruko, Bad Bunny, Rvssian",Krippy Kush,141.0,4743100,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
2017,10,Global,"Romeo Santos, Daddy Yankee, Nicky Jam",Bella y Sensual,125.0,4690902,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3
2017,10,Global,"Drake, WizKid, Kyla",One Dance,129.0,4682284,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
2017,10,Global,"The Weeknd, Daft Punk",Starboy,130.0,4615351,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
2017,10,Global,Ed Sheeran,Photograph,128.0,4594188,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
2017,10,Global,Future,Feed Me Dope,121.0,4592085,https://open.spotify.com/track/3lyeSiAIdLoZUHhV8psOTI
2017,10,Global,Niall Horan,This Town,122.0,4577002,https://open.spotify.com/track/3UwT4FadEGWyMdaSwYcUBY
2017,10,Global,"Alesso, Anitta",Is That for Me,179.0,4562946,https://open.spotify.com/track/2KwojFDebQV4J2b0JMRR5Q
2017,10,Global,Julia Michaels,Issues,134.0,4549770,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ
2017,10,Global,"Skrillex, Poo Bear",Would You Ever,195.0,4547942,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
2017,10,Global,Miley Cyrus,Malibu,178.0,4525595,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ
2017,10,Global,Ed Sheeran,Thinking out Loud,131.0,4485657,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
2017,10,Global,P!nk,Revenge (feat. Eminem),125.0,4476100,https://open.spotify.com/track/3OEer2dQj1eWhSqxatGiru
2017,10,Global,Daya,New,144.0,4454569,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK
2017,10,Global,"Katy Perry, Nicki Minaj",Swish Swish,166.0,4435087,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK
2017,10,Global,Drake,Passionfruit,146.0,4399422,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd
2017,10,Global,Playboi Carti,Magnolia,152.0,4358825,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl
2017,10,Global,Gucci Mane,Curve (feat. The Weeknd),196.0,4328296,https://open.spotify.com/track/2yuyaYAELoMG4ApV5wJsWR
2017,10,Global,Tay-K,The Race,146.0,4306864,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX
2017,10,Global,Major Lazer,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",181.0,4303867,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
2017,10,Global,Lil Uzi Vert,Sauce It Up,193.0,4296473,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5
2017,10,Global,XXXTENTACION,Look At Me!,136.0,4295265,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18
2017,10,Global,Selena Gomez,Fetish (feat. Gucci Mane),149.0,4284761,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
2017,10,Global,Kesha,Praying,162.0,4247052,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
2017,10,Global,Kendrick Lamar,LOVE. FEAT. ZACARI.,153.0,4211530,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
2017,10,Global,Michael Jackson,Thriller,132.0,4210906,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0
2017,10,Global,"Abraham Mateo, Farruko, Christian Daniel",Loco Enamorado,138.0,4191580,https://open.spotify.com/track/4N1c5rmWOzRmB9SMacr5wB
2017,10,Global,Lauv,Easy Love,189.0,4189508,https://open.spotify.com/track/2ZE3DJuizYTad2S4CvRRhK
2017,10,Global,Yandel,Como Antes (feat. Wisin),148.0,4182273,https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5
2017,10,Global,Camila Cabello,OMG (feat. Quavo),137.0,4160880,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
2017,10,Global,"The Weeknd, Daft Punk",I Feel It Coming,151.0,4160589,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
2017,10,Global,"Martin Garrix, Dua Lipa",Scared to Be Lonely,140.0,4155660,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
2017,10,Global,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),155.0,4152298,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
2017,10,Global,Young Thug,Relationship (feat. Future),169.0,4060713,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg
2017,10,Global,The Killers,Mr. Brightside,161.0,4045706,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
2017,10,Global,Kane Brown,What Ifs (feat. Lauren Alaina),177.0,4028775,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
2017,10,Global,Sam Smith,Burning,143.0,3996711,https://open.spotify.com/track/7FzhZ7C3NhM1UyqSHV9ytY
2017,10,Global,Sam Hunt,Body Like A Back Road,172.0,3989067,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
2017,10,Global,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",170.0,3974266,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
2017,10,Global,Offset,Ric Flair Drip (& Metro Boomin),148.0,3940583,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
2017,10,Global,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,196.0,3924489,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n
2017,10,Global,blackbear,do re mi (feat. Gucci Mane),168.0,3917112,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG
2017,10,Global,Hailee Steinfeld,Most Girls,159.0,3916541,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ
2017,10,Global,P!nk,Beautiful Trauma,154.0,3909916,https://open.spotify.com/track/2DlIwu1iDTILEMXA7MUotn
2017,10,Global,Sam Smith,Stay With Me,191.0,3882379,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4
2017,10,Global,Harry Styles,Sign of the Times,171.0,3880036,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
2017,10,Global,Nicky Jam,Si Tú La Ves (feat. Wisin),157.0,3878581,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE
2017,10,Global,Ed Sheeran,Happier,167.0,3858880,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
2017,10,Global,Ed Sheeran,Castle on the Hill,165.0,3851231,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
2017,10,Global,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),163.0,3840870,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
2017,10,Global,"Calvin Harris, Funk Wav",Slide (feat. Frank Ocean & Migos),194.0,3828019,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
2017,10,Global,Anuel AA,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",162.0,3824822,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
2017,10,Global,Fall Out Boy,The Last Of The Real Ones,176.0,3804651,https://open.spotify.com/track/7cQMJ0wDqVS5iM0JIvP6Ay
2017,10,Global,Imagine Dragons,Whatever It Takes,193.0,3755945,https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH
2017,10,Global,"R3HAB, Quintino",I Just Can't,185.0,3744346,https://open.spotify.com/track/3gfmFoJgmn9LiIj5mV8oSS
2017,10,Global,Oasis,Wonderwall - Remastered,180.0,3737929,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
2017,10,Global,"2 Chainz, Ty Dolla $ign, Trey Songz, Jhené Aiko",It's A Vibe,176.0,3724104,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6
2017,10,Global,"Eminem, Nate Dogg",'Till I Collapse,194.0,3713394,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
2017,10,Global,KYLE,iSpy (feat. Lil Yachty),179.0,3710726,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
2017,10,Global,"Daddy Yankee, Ozuna",La Rompe Corazones,173.0,3707835,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3
2017,10,Global,Piso 21,Me llamas (feat. Maluma) - Remix,198.0,3701504,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
2017,10,Global,Rich The Kid,New Freezer (feat. Kendrick Lamar),195.0,3693575,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA
2017,10,Global,"KAROL G, Bad Bunny",Ahora Me Llama,190.0,3692863,https://open.spotify.com/track/61HHDBLqF3AmSvLfHKNGd2
2017,10,Global,Martin Jensen,Solo Dance,199.0,3680696,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
2017,10,Global,Maroon 5,Whiskey (feat. A$AP Rocky),172.0,3675218,https://open.spotify.com/track/4OEOEsOhlzDqQuewiuPJAc
2017,11,Global,"Post Malone, 21 Savage",rockstar,1.0,40508703,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
2017,11,Global,"Camila Cabello, Young Thug",Havana,2.0,33129706,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
2017,11,Global,Sam Smith,Too Good At Goodbyes,7.0,28527847,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
2017,11,Global,Dua Lipa,New Rules,5.0,25708980,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
2017,11,Global,"Selena Gomez, Marshmello",Wolves,8.0,24355051,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
2017,11,Global,Ed Sheeran,Perfect,7.0,24101578,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
2017,11,Global,Maroon 5,What Lovers Do (feat. SZA),8.0,23951075,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k
2017,11,Global,Lil Pump,Gucci Gang,10.0,23269004,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
2017,11,Global,"ZAYN, Sia",Dusk Till Dawn - Radio Edit,12.0,20876331,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
2017,11,Global,NF,Let You Down,11.0,19820539,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
2017,11,Global,"Marshmello, Khalid",Silence,11.0,19663089,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
